CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory
224,3850,2022-11-22 00:00:00,11.41,Clothing
224,1224,2022-09-14 00:00:00,230.95,Books
224,2151,2022-03-11 00:00:00,97.68,Groceries
224,2153,2022-09-21 00:00:00,498.29,Groceries
224,3399,2022-08-05 00:00:00,387.8,Furniture
224,4446,2022-10-05 00:00:00,495.5,Electronics
224,7194,2022-02-02 00:00:00,354.59,Groceries
225,9136,2022-06-21 00:00:00,358.06,Electronics
225,2945,2022-04-30 00:00:00,363.23,Books
225,7615,2022-03-11 00:00:00,425.34,Books
225,4348,2022-03-06 00:00:00,453.23,Electronics
225,3661,2022-12-04 00:00:00,114.1,Electronics
225,5728,2022-10-19 00:00:00,156.55,Electronics
225,5234,2022-05-30 00:00:00,289.76,Furniture
225,3196,2022-12-24 00:00:00,490.02,Books
226,1330,2022-03-13 00:00:00,334.23,Clothing
226,9671,2022-12-16 00:00:00,17.88,Clothing
226,3151,2022-05-04 00:00:00,20.17,Furniture
226,1646,2022-11-25 00:00:00,163.75,Books
226,1202,2022-09-02 00:00:00,121.24,Electronics
226,6342,2022-03-15 00:00:00,410.81,Furniture
226,4554,2022-06-05 00:00:00,393.1,Clothing
227,3412,2022-09-18 00:00:00,436.82,Groceries
227,4297,2022-07-09 00:00:00,11.28,Clothing
227,3522,2022-02-03 00:00:00,362.96,Electronics
227,6647,2022-05-02 00:00:00,224.83,Furniture
227,6970,2022-05-19 00:00:00,44.98,Books
227,3050,2022-12-20 00:00:00,73.36,Clothing
227,2246,2022-07-09 00:00:00,96.12,Electronics
228,4800,2022-03-26 00:00:00,238.01,Furniture
228,7660,2022-06-21 00:00:00,447.99,Books
228,5184,2022-07-06 00:00:00,253.02,Books
228,1587,2022-01-20 00:00:00,415.79,Groceries
228,8410,2022-06-07 00:00:00,332.94,Books
228,3275,2022-01-09 00:00:00,497.61,Electronics
229,9471,2022-09-11 00:00:00,146.08,Books
229,8962,2022-06-05 00:00:00,411.94,Books
229,6657,2022-03-10 00:00:00,259.2,Groceries
229,4712,2022-05-02 00:00:00,200.33,Furniture
229,4066,2022-02-24 00:00:00,202.57,Clothing
229,2813,2022-06-16 00:00:00,261.67,Groceries
229,7880,2022-05-24 00:00:00,346.02,Clothing
229,4565,2022-03-19 00:00:00,240.19,Furniture
229,6927,2022-04-10 00:00:00,491.03,Clothing
230,7500,2022-11-26 00:00:00,421.5,Clothing
230,1831,2022-11-11 00:00:00,263.05,Electronics
230,1279,2022-04-20 00:00:00,481.72,Clothing
230,3888,2022-09-05 00:00:00,202,Books
230,8845,2022-09-23 00:00:00,67.94,Clothing
230,7105,2022-01-19 00:00:00,31.86,Books
231,2664,2022-06-11 00:00:00,347.94,Books
231,2022,2022-11-28 00:00:00,449.55,Clothing
231,5933,2022-09-25 00:00:00,427.65,Books
231,8755,2022-12-26 00:00:00,128.28,Groceries
232,5153,2022-02-24 00:00:00,38.55,Furniture
232,7187,2022-03-25 00:00:00,236.33,Groceries
232,5859,2022-01-22 00:00:00,196.51,Electronics
232,2222,2022-04-22 00:00:00,217.36,Clothing
232,1769,2022-11-06 00:00:00,263.34,Furniture
232,3350,2022-04-27 00:00:00,440.13,Furniture
232,8400,2022-06-03 00:00:00,485.11,Electronics
232,8873,2022-04-10 00:00:00,204.86,Groceries
233,6398,2022-11-14 00:00:00,284.72,Electronics
233,3151,2022-02-16 00:00:00,69.76,Books
233,1326,2022-04-05 00:00:00,462.94,Clothing
234,6310,2022-06-24 00:00:00,162.56,Furniture
234,2323,2022-01-18 00:00:00,50.6,Groceries
234,1271,2022-09-25 00:00:00,115.18,Furniture
234,7083,2022-10-01 00:00:00,302.69,Electronics
234,2617,2022-03-27 00:00:00,150.62,Books
234,3001,2022-01-29 00:00:00,466.05,Groceries
234,1351,2022-07-13 00:00:00,119.48,Electronics
234,8554,2022-04-18 00:00:00,209.52,Clothing
235,9246,2022-03-25 00:00:00,279.74,Electronics
235,5695,2022-03-28 00:00:00,475.22,Electronics
235,5015,2022-09-28 00:00:00,15.54,Electronics
236,4288,2022-12-04 00:00:00,343.69,Clothing
236,5717,2022-11-12 00:00:00,257.05,Electronics
236,6656,2022-03-02 00:00:00,299.58,Furniture
236,9322,2022-08-01 00:00:00,323.12,Electronics
236,6394,2022-12-18 00:00:00,149.68,Electronics
236,7316,2022-03-28 00:00:00,109.87,Clothing
237,7512,2022-02-01 00:00:00,398.99,Electronics
238,2186,2022-05-18 00:00:00,216.64,Books
238,8075,2022-02-16 00:00:00,312.21,Groceries
238,6817,2022-10-29 00:00:00,233.59,Groceries
239,8319,2022-03-23 00:00:00,158.43,Books
239,2721,2022-12-12 00:00:00,115.9,Furniture
239,2786,2022-01-24 00:00:00,471.72,Electronics
239,9612,2022-12-03 00:00:00,83.09,Electronics
239,2406,2022-02-23 00:00:00,366.67,Electronics
239,8197,2022-11-10 00:00:00,309.18,Electronics
239,9636,2022-09-03 00:00:00,202.06,Books
239,3390,2022-08-15 00:00:00,462.86,Furniture
239,8392,2022-08-10 00:00:00,484.93,Electronics
240,2134,2022-11-26 00:00:00,401.08,Groceries
240,7998,2022-01-05 00:00:00,458.39,Groceries
241,4059,2022-04-22 00:00:00,125.96,Groceries
241,5846,2022-01-04 00:00:00,27.6,Books
241,5980,2022-09-26 00:00:00,127.06,Electronics
241,8452,2022-05-03 00:00:00,409.19,Electronics
241,1210,2022-09-06 00:00:00,314.17,Books
241,3996,2022-06-28 00:00:00,182.18,Clothing
241,6215,2022-08-10 00:00:00,256.72,Clothing
241,9473,2022-07-25 00:00:00,444.16,Clothing
241,3633,2022-06-28 00:00:00,298.89,Clothing
242,1979,2022-11-15 00:00:00,134.74,Electronics
242,5580,2022-10-19 00:00:00,484.62,Clothing
242,8524,2022-02-25 00:00:00,107.37,Groceries
243,6842,2022-11-17 00:00:00,160.29,Clothing
243,3811,2022-01-09 00:00:00,458.27,Books
243,5093,2022-07-24 00:00:00,447.53,Books
243,5530,2022-05-16 00:00:00,22.91,Clothing
243,4922,2022-11-21 00:00:00,379.69,Clothing
243,2350,2022-10-17 00:00:00,438.95,Groceries
243,7239,2022-01-15 00:00:00,44.12,Groceries
243,1883,2022-11-20 00:00:00,149.35,Books
243,1412,2022-04-06 00:00:00,261.07,Electronics
244,2278,2022-12-08 00:00:00,467.07,Clothing
244,8134,2022-04-03 00:00:00,24.71,Electronics
244,7264,2022-10-12 00:00:00,78.06,Clothing
244,9546,2022-08-29 00:00:00,332.66,Clothing
244,8635,2022-03-28 00:00:00,115.21,Furniture
244,8608,2022-07-01 00:00:00,309.6,Groceries
244,2405,2022-03-29 00:00:00,322.59,Electronics
245,9948,2022-07-13 00:00:00,394.18,Clothing
245,5421,2022-05-16 00:00:00,459.71,Furniture
245,4270,2022-06-02 00:00:00,170.28,Groceries
245,9117,2022-01-14 00:00:00,453.87,Clothing
245,3378,2022-06-18 00:00:00,382.68,Books
245,2176,2022-11-11 00:00:00,344.58,Groceries
245,8941,2022-04-13 00:00:00,175.4,Books
245,5641,2022-09-24 00:00:00,170.1,Electronics
245,7422,2022-05-11 00:00:00,414.29,Furniture
246,4066,2022-11-27 00:00:00,481.33,Electronics
246,4954,2022-08-23 00:00:00,346.82,Furniture
246,7906,2022-08-04 00:00:00,253.19,Clothing
246,8502,2022-06-24 00:00:00,89.8,Clothing
247,4552,2022-10-06 00:00:00,154.02,Electronics
247,7625,2022-04-21 00:00:00,114.96,Electronics
247,2704,2022-02-06 00:00:00,406.81,Clothing
247,7405,2022-06-17 00:00:00,259.07,Clothing
247,5287,2022-06-21 00:00:00,485.95,Clothing
247,4130,2022-09-05 00:00:00,22.47,Groceries
247,8725,2022-01-08 00:00:00,444.4,Clothing
248,7835,2022-06-12 00:00:00,204.89,Furniture
248,3229,2022-11-21 00:00:00,414.89,Books
248,1158,2022-08-30 00:00:00,405.75,Groceries
248,8052,2022-11-03 00:00:00,379.88,Clothing
248,3863,2022-11-17 00:00:00,113.73,Furniture
249,7067,2022-01-27 00:00:00,356.39,Books
250,7796,2022-01-28 00:00:00,400.78,Books
250,6699,2022-01-07 00:00:00,27.98,Clothing
250,4796,2022-12-28 00:00:00,90.66,Electronics
250,5324,2022-04-04 00:00:00,353.55,Electronics
250,4937,2022-04-12 00:00:00,281.14,Furniture
250,1480,2022-11-10 00:00:00,166.39,Groceries
250,9883,2022-01-25 00:00:00,286.86,Groceries
251,3902,2022-12-05 00:00:00,251.56,Groceries
251,3636,2022-05-08 00:00:00,217.4,Furniture
251,4135,2022-01-16 00:00:00,204.24,Electronics
251,2531,2022-03-31 00:00:00,346.3,Books
251,9394,2022-10-05 00:00:00,295.09,Clothing
251,9621,2022-06-13 00:00:00,280.13,Books
251,4005,2022-04-28 00:00:00,374.07,Furniture
252,5445,2022-02-28 00:00:00,308.11,Clothing
252,3167,2022-04-20 00:00:00,8.69,Groceries
252,3115,2022-05-03 00:00:00,489.77,Groceries
252,2313,2022-07-28 00:00:00,174.14,Groceries
253,3477,2022-07-22 00:00:00,479.69,Electronics
253,7632,2022-02-19 00:00:00,103.82,Furniture
253,2326,2022-01-25 00:00:00,447.08,Books
253,5613,2022-12-01 00:00:00,179.77,Clothing
253,7642,2022-08-19 00:00:00,108.75,Clothing
254,6544,2022-10-03 00:00:00,444.41,Groceries
254,1921,2022-07-15 00:00:00,40.58,Books
254,2793,2022-02-09 00:00:00,201,Furniture
254,6401,2022-09-03 00:00:00,163.23,Electronics
254,4804,2022-01-10 00:00:00,274.4,Furniture
254,1885,2022-03-22 00:00:00,36.71,Electronics
254,9954,2022-06-16 00:00:00,337.91,Clothing
254,3348,2022-01-21 00:00:00,231.85,Books
254,1055,2022-12-09 00:00:00,490.17,Electronics
255,7483,2022-02-15 00:00:00,381.38,Furniture
255,1115,2022-12-28 00:00:00,495.75,Furniture
255,9549,2022-08-06 00:00:00,14.8,Clothing
255,6359,2022-09-19 00:00:00,360.88,Furniture
255,1996,2022-06-26 00:00:00,490.36,Electronics
255,7453,2022-03-10 00:00:00,476.74,Books
255,7461,2022-11-06 00:00:00,452.78,Books
256,9938,2022-10-07 00:00:00,208.67,Groceries
257,5448,2022-01-22 00:00:00,92.62,Furniture
258,6877,2022-04-29 00:00:00,403.78,Groceries
258,8637,2022-11-06 00:00:00,108.43,Groceries
258,3964,2022-10-12 00:00:00,276.42,Clothing
258,5108,2022-02-16 00:00:00,44.22,Groceries
259,8030,2022-10-22 00:00:00,336.72,Furniture
259,7294,2022-05-25 00:00:00,367.84,Clothing
259,4425,2022-02-05 00:00:00,45.1,Books
259,3885,2022-05-26 00:00:00,136.69,Furniture
259,2849,2022-01-09 00:00:00,137.39,Electronics
259,1354,2022-06-23 00:00:00,445.93,Books
260,2089,2022-09-20 00:00:00,326.35,Furniture
260,5858,2022-06-19 00:00:00,454.65,Books
260,7536,2022-04-04 00:00:00,406.11,Furniture
260,6113,2022-07-08 00:00:00,73.27,Clothing
260,5648,2022-09-15 00:00:00,382.53,Furniture
260,4525,2022-03-05 00:00:00,132.46,Electronics
260,4655,2022-10-31 00:00:00,467.01,Groceries
260,6379,2022-03-21 00:00:00,153.34,Clothing
261,8196,2022-05-31 00:00:00,489.07,Clothing
262,2729,2022-12-05 00:00:00,389.3,Books
262,7181,2022-11-22 00:00:00,114.63,Groceries
262,2456,2022-02-13 00:00:00,269.19,Furniture
262,1584,2022-10-10 00:00:00,373.09,Books
262,9387,2022-01-19 00:00:00,339.95,Groceries
262,2584,2022-10-29 00:00:00,38.6,Furniture
262,8409,2022-10-22 00:00:00,474.7,Electronics
262,7064,2022-07-18 00:00:00,468.35,Clothing
262,7291,2022-04-01 00:00:00,472.78,Clothing
263,6273,2022-11-10 00:00:00,13.04,Groceries
264,9290,2022-07-23 00:00:00,207.81,Electronics
264,2079,2022-04-26 00:00:00,317.21,Books
265,4097,2022-08-28 00:00:00,95.34,Furniture
265,3344,2022-02-19 00:00:00,294.83,Groceries
265,6570,2022-03-10 00:00:00,223.77,Groceries
265,5687,2022-08-14 00:00:00,404.47,Books
265,4349,2022-06-11 00:00:00,493.46,Clothing
266,7920,2022-04-21 00:00:00,459.39,Books
267,1056,2022-11-23 00:00:00,208.45,Books
267,7129,2022-04-13 00:00:00,34.16,Clothing
267,5973,2022-04-03 00:00:00,218.75,Electronics
268,1850,2022-02-04 00:00:00,214.39,Books
268,6537,2022-04-05 00:00:00,166.83,Books
268,4555,2022-11-13 00:00:00,164.96,Clothing
268,7233,2022-03-12 00:00:00,298.18,Electronics
268,7123,2022-10-31 00:00:00,251.8,Electronics
269,2475,2022-08-29 00:00:00,380.93,Books
269,5015,2022-12-12 00:00:00,341.58,Furniture
269,7163,2022-05-26 00:00:00,335.38,Electronics
269,3768,2022-11-29 00:00:00,131.9,Electronics
269,5985,2022-11-16 00:00:00,20.92,Electronics
269,9823,2022-05-28 00:00:00,196.16,Clothing
269,3567,2022-10-23 00:00:00,495.06,Books
269,8376,2022-10-22 00:00:00,78.45,Furniture
269,8345,2022-03-26 00:00:00,143.49,Books
270,6555,2022-11-24 00:00:00,199.25,Furniture
270,4437,2022-02-09 00:00:00,58.28,Furniture
270,4447,2022-08-21 00:00:00,477.21,Books
271,3026,2022-02-02 00:00:00,305.18,Furniture
271,2051,2022-04-17 00:00:00,203.01,Books
271,2896,2022-12-25 00:00:00,357.78,Electronics
272,3754,2022-03-31 00:00:00,278.76,Groceries
272,3651,2022-01-17 00:00:00,7.72,Books
272,3102,2022-07-04 00:00:00,101.13,Electronics
272,6310,2022-05-18 00:00:00,24.07,Clothing
272,6360,2022-09-18 00:00:00,252.9,Books
272,4489,2022-09-19 00:00:00,377.43,Groceries
272,5053,2022-06-22 00:00:00,120.92,Books
272,7061,2022-02-26 00:00:00,7.11,Books
273,2718,2022-11-17 00:00:00,230.04,Electronics
273,7573,2022-09-06 00:00:00,345.79,Clothing
273,5870,2022-07-05 00:00:00,273.82,Books
273,6743,2022-12-03 00:00:00,31.8,Books
273,2596,2022-04-21 00:00:00,389.51,Clothing
273,3747,2022-05-30 00:00:00,267.26,Clothing
273,9923,2022-09-25 00:00:00,24.61,Electronics
274,4987,2022-03-09 00:00:00,331.14,Clothing
274,4178,2022-08-21 00:00:00,203.76,Furniture
274,8384,2022-05-29 00:00:00,267.86,Electronics
274,5070,2022-01-08 00:00:00,314.57,Books
275,1456,2022-01-02 00:00:00,84.12,Groceries
275,1464,2022-06-06 00:00:00,197.17,Clothing
275,1255,2022-05-29 00:00:00,324.5,Groceries
276,4205,2022-09-02 00:00:00,499.86,Books
276,2030,2022-03-16 00:00:00,301.46,Electronics
276,4820,2022-09-10 00:00:00,337.18,Groceries
276,6755,2022-03-13 00:00:00,285.56,Furniture
276,4108,2022-09-30 00:00:00,473.78,Groceries
276,1364,2022-06-15 00:00:00,66.59,Books
276,4529,2022-09-29 00:00:00,105.27,Books
277,8954,2022-01-24 00:00:00,78.86,Electronics
277,4334,2022-06-20 00:00:00,80.51,Electronics
277,4773,2022-07-07 00:00:00,243.28,Furniture
277,4697,2022-11-06 00:00:00,273.12,Groceries
277,9647,2022-08-23 00:00:00,335.68,Clothing
277,6848,2022-06-28 00:00:00,206.33,Electronics
278,1140,2022-07-06 00:00:00,147.82,Books
278,4891,2022-06-03 00:00:00,259.55,Furniture
278,3675,2022-02-25 00:00:00,303.91,Books
278,1749,2022-04-22 00:00:00,222.74,Clothing
278,8679,2022-08-23 00:00:00,489.08,Groceries
279,1915,2022-03-08 00:00:00,469.02,Clothing
279,7982,2022-01-14 00:00:00,445.96,Clothing
279,4879,2022-04-25 00:00:00,225.33,Furniture
279,3550,2022-06-22 00:00:00,69.63,Books
280,4391,2022-07-23 00:00:00,262.63,Books
280,7525,2022-05-28 00:00:00,326.61,Electronics
280,7367,2022-05-09 00:00:00,50.79,Books
280,4279,2022-11-16 00:00:00,196.3,Furniture
281,2134,2022-03-06 00:00:00,81.51,Groceries
281,6840,2022-04-20 00:00:00,278.11,Clothing
281,9062,2022-02-03 00:00:00,369.04,Furniture
281,6846,2022-06-04 00:00:00,13.35,Furniture
281,7559,2022-09-17 00:00:00,469.65,Furniture
281,7970,2022-02-08 00:00:00,89.72,Electronics
281,1993,2022-07-13 00:00:00,26.12,Books
281,7293,2022-05-12 00:00:00,236.45,Groceries
282,3318,2022-04-18 00:00:00,412.18,Electronics
282,3404,2022-05-28 00:00:00,468.2,Furniture
282,1535,2022-12-04 00:00:00,399.23,Books
282,6123,2022-10-24 00:00:00,333.6,Groceries
282,5678,2022-12-01 00:00:00,403.47,Electronics
283,7897,2022-07-30 00:00:00,411.04,Furniture
283,9418,2022-12-10 00:00:00,295.52,Furniture
283,5146,2022-04-25 00:00:00,262.73,Furniture
283,6102,2022-08-18 00:00:00,70.86,Clothing
283,9168,2022-06-21 00:00:00,322.71,Furniture
284,1655,2022-06-25 00:00:00,341.96,Furniture
284,2364,2022-02-10 00:00:00,435.09,Electronics
284,1684,2022-07-02 00:00:00,35.03,Electronics
284,8146,2022-06-24 00:00:00,266.36,Groceries
284,6764,2022-02-02 00:00:00,205.51,Groceries
284,8069,2022-07-29 00:00:00,399.18,Clothing
285,9579,2022-11-15 00:00:00,340.69,Electronics
285,5398,2022-06-06 00:00:00,39.77,Groceries
285,8649,2022-12-15 00:00:00,190.96,Furniture
285,9221,2022-01-08 00:00:00,177.6,Books
285,5484,2022-08-07 00:00:00,277.57,Groceries
286,2738,2022-12-07 00:00:00,110.29,Books
286,7231,2022-03-08 00:00:00,401.9,Furniture
287,5278,2022-12-02 00:00:00,443.38,Books
287,6368,2022-12-14 00:00:00,171.69,Clothing
288,5345,2022-08-19 00:00:00,145.77,Electronics
288,5580,2022-05-04 00:00:00,272.38,Furniture
288,1580,2022-06-27 00:00:00,134.68,Groceries
288,9637,2022-11-01 00:00:00,144.79,Electronics
288,9809,2022-11-28 00:00:00,414.2,Clothing
288,7571,2022-11-24 00:00:00,491.52,Clothing
288,8434,2022-05-25 00:00:00,310.36,Books
288,9499,2022-02-22 00:00:00,304.15,Clothing
289,8435,2022-06-08 00:00:00,30.48,Groceries
290,5895,2022-12-25 00:00:00,403.33,Electronics
291,4423,2022-06-18 00:00:00,448.61,Clothing
291,2777,2022-06-29 00:00:00,158.31,Clothing
291,1738,2022-10-16 00:00:00,269.03,Groceries
291,3263,2022-05-15 00:00:00,153.67,Furniture
291,6618,2022-06-20 00:00:00,254.65,Furniture
291,7755,2022-09-15 00:00:00,288.47,Books
292,1687,2022-09-26 00:00:00,367.93,Clothing
292,4355,2022-11-11 00:00:00,163.11,Furniture
292,3000,2022-04-25 00:00:00,171.84,Groceries
292,7505,2022-11-01 00:00:00,86.01,Electronics
292,9861,2022-05-12 00:00:00,314.12,Clothing
292,5600,2022-12-20 00:00:00,391.93,Books
292,5799,2022-02-18 00:00:00,464.98,Groceries
292,3587,2022-02-02 00:00:00,469.78,Furniture
293,4043,2022-04-29 00:00:00,209.68,Electronics
294,2252,2022-03-28 00:00:00,240.21,Books
294,6341,2022-04-10 00:00:00,198.08,Groceries
294,2762,2022-08-14 00:00:00,363.42,Books
294,5727,2022-02-21 00:00:00,288.37,Furniture
294,8208,2022-06-12 00:00:00,388.46,Furniture
294,5722,2022-12-01 00:00:00,403.54,Furniture
295,6537,2022-03-27 00:00:00,334.91,Books
295,6482,2022-09-05 00:00:00,216.34,Books
295,7167,2022-08-08 00:00:00,409.74,Furniture
296,8941,2022-06-07 00:00:00,261.24,Furniture
297,4091,2022-03-25 00:00:00,338.97,Groceries
297,8247,2022-07-18 00:00:00,282.53,Books
297,7037,2022-07-15 00:00:00,347.62,Furniture
297,4447,2022-06-10 00:00:00,74.09,Clothing
297,8026,2022-09-23 00:00:00,28.71,Groceries
297,6202,2022-01-11 00:00:00,76.37,Groceries
297,1352,2022-04-06 00:00:00,289.07,Electronics
297,6565,2022-08-27 00:00:00,276.73,Groceries
298,2964,2022-04-02 00:00:00,90.19,Electronics
298,8306,2022-06-30 00:00:00,302.15,Books
298,6013,2022-06-14 00:00:00,27.15,Groceries
298,9632,2022-04-12 00:00:00,249.25,Books
298,4612,2022-02-19 00:00:00,337.64,Furniture
298,2782,2022-07-28 00:00:00,298.87,Electronics
299,6893,2022-11-21 00:00:00,9.8,Groceries
300,5624,2022-08-05 00:00:00,156.61,Clothing
300,6680,2022-03-26 00:00:00,229.15,Furniture
300,9202,2022-07-28 00:00:00,299.04,Groceries
300,2887,2022-06-06 00:00:00,241.73,Groceries
301,9209,2022-10-04 00:00:00,296.43,Books
301,9389,2022-07-31 00:00:00,19.9,Electronics
301,5906,2022-04-12 00:00:00,134.6,Electronics
301,1966,2022-12-12 00:00:00,310.99,Books
301,1117,2022-11-18 00:00:00,410.42,Groceries
301,2664,2022-08-15 00:00:00,126.61,Clothing
302,4201,2022-03-02 00:00:00,493.29,Furniture
302,6290,2022-04-02 00:00:00,272.15,Furniture
302,2417,2022-05-05 00:00:00,139.23,Books
302,9159,2022-10-01 00:00:00,20.91,Clothing
303,6505,2022-01-04 00:00:00,451.28,Electronics
303,9514,2022-04-29 00:00:00,201.88,Electronics
303,7972,2022-05-08 00:00:00,295.8,Clothing
304,3372,2022-07-12 00:00:00,359.9,Furniture
304,3263,2022-09-17 00:00:00,117.58,Clothing
304,8956,2022-08-22 00:00:00,218.25,Groceries
305,9543,2022-06-17 00:00:00,288.26,Groceries
306,2665,2022-01-04 00:00:00,359.91,Furniture
306,6205,2022-07-28 00:00:00,107.8,Electronics
306,6085,2022-05-17 00:00:00,372.12,Groceries
306,8428,2022-01-04 00:00:00,117.48,Books
306,9458,2022-10-11 00:00:00,119.69,Clothing
306,2108,2022-01-08 00:00:00,478.42,Books
306,7958,2022-08-28 00:00:00,311.85,Furniture
306,3935,2022-12-06 00:00:00,240.22,Books
306,4406,2022-11-21 00:00:00,178.11,Books
307,8826,2022-12-19 00:00:00,433.17,Books
307,6385,2022-04-05 00:00:00,293.56,Clothing
307,5541,2022-06-18 00:00:00,422.92,Furniture
307,9178,2022-04-22 00:00:00,267.03,Books
308,3168,2022-08-04 00:00:00,399.27,Groceries
308,3949,2022-02-19 00:00:00,209.71,Electronics
308,8116,2022-09-02 00:00:00,213.13,Groceries
308,4345,2022-12-18 00:00:00,417.22,Furniture
308,5479,2022-08-19 00:00:00,192.17,Books
308,4886,2022-09-11 00:00:00,159.96,Furniture
308,1003,2022-12-04 00:00:00,200.23,Groceries
309,4026,2022-03-23 00:00:00,224.52,Clothing
309,9851,2022-10-30 00:00:00,435.88,Books
309,6832,2022-05-07 00:00:00,396.22,Books
309,6486,2022-07-07 00:00:00,76.42,Groceries
309,7780,2022-02-09 00:00:00,267.46,Clothing
310,9387,2022-06-23 00:00:00,217.86,Clothing
310,1487,2022-07-04 00:00:00,211.29,Books
310,3897,2022-12-14 00:00:00,359.66,Furniture
310,4787,2022-05-02 00:00:00,269.33,Furniture
311,5196,2022-02-22 00:00:00,191.8,Books
311,4693,2022-08-10 00:00:00,179.18,Clothing
311,9060,2022-09-25 00:00:00,96.15,Furniture
311,7345,2022-03-15 00:00:00,64.24,Groceries
311,8460,2022-08-09 00:00:00,61.53,Furniture
312,2436,2022-01-10 00:00:00,271.31,Clothing
312,2766,2022-03-23 00:00:00,11.85,Furniture
313,1409,2022-10-24 00:00:00,34.91,Furniture
314,4565,2022-10-25 00:00:00,470.83,Books
314,8882,2022-08-17 00:00:00,65.46,Groceries
315,6049,2022-11-10 00:00:00,338.49,Furniture
315,9486,2022-03-30 00:00:00,262.82,Clothing
316,3075,2022-05-11 00:00:00,42.62,Furniture
316,8105,2022-01-02 00:00:00,28.8,Electronics
316,5406,2022-03-02 00:00:00,90.61,Clothing
316,6181,2022-01-05 00:00:00,24.28,Groceries
316,4378,2022-03-29 00:00:00,27,Clothing
316,2627,2022-01-16 00:00:00,213.42,Furniture
316,2716,2022-09-24 00:00:00,102.23,Clothing
316,8809,2022-03-16 00:00:00,120.75,Books
317,4660,2022-07-12 00:00:00,140.63,Books
317,3062,2022-01-11 00:00:00,172.92,Groceries
317,7916,2022-02-25 00:00:00,154.28,Furniture
318,6552,2022-12-17 00:00:00,182.09,Furniture
318,1039,2022-09-20 00:00:00,463.05,Books
318,2980,2022-04-17 00:00:00,178.12,Groceries
318,1637,2022-02-12 00:00:00,432.29,Groceries
318,2869,2022-01-04 00:00:00,302.32,Groceries
318,7485,2022-08-20 00:00:00,401.96,Furniture
318,4981,2022-10-07 00:00:00,89.07,Clothing
318,9792,2022-12-21 00:00:00,96.54,Electronics
319,3229,2022-08-15 00:00:00,477.46,Books
320,8202,2022-07-05 00:00:00,381.83,Groceries
320,8694,2022-12-19 00:00:00,441.92,Electronics
321,2376,2022-09-13 00:00:00,27.56,Electronics
321,8248,2022-10-18 00:00:00,61.97,Clothing
321,8707,2022-03-15 00:00:00,241.94,Groceries
321,6269,2022-06-22 00:00:00,161.63,Furniture
321,4944,2022-01-29 00:00:00,279.62,Electronics
321,2305,2022-01-25 00:00:00,151.96,Groceries
321,8654,2022-12-05 00:00:00,400.15,Electronics
321,6889,2022-02-18 00:00:00,321.14,Furniture
321,6245,2022-03-17 00:00:00,361.27,Furniture
322,1724,2022-06-03 00:00:00,61.98,Electronics
323,2360,2022-12-11 00:00:00,60.4,Clothing
323,8341,2022-05-25 00:00:00,357.39,Furniture
323,7725,2022-01-13 00:00:00,25.56,Clothing
323,4682,2022-03-05 00:00:00,395.95,Books
324,3615,2022-03-25 00:00:00,78.05,Books
324,7968,2022-03-05 00:00:00,149.31,Groceries
324,3046,2022-03-15 00:00:00,139.93,Books
324,7959,2022-11-02 00:00:00,145.07,Clothing
324,4290,2022-02-03 00:00:00,427.35,Electronics
324,2265,2022-07-01 00:00:00,429.99,Groceries
325,9669,2022-11-23 00:00:00,376.71,Furniture
325,1403,2022-10-19 00:00:00,177.08,Clothing
326,7053,2022-04-04 00:00:00,237.52,Books
326,7279,2022-09-15 00:00:00,151.01,Books
326,9617,2022-05-23 00:00:00,217.36,Groceries
327,8909,2022-12-29 00:00:00,356.88,Groceries
327,6748,2022-04-22 00:00:00,46.49,Clothing
328,5450,2022-05-24 00:00:00,246.7,Electronics
328,5918,2022-11-28 00:00:00,127.76,Books
328,8943,2022-02-07 00:00:00,120.77,Groceries
328,6383,2022-07-01 00:00:00,346.34,Electronics
328,1418,2022-08-24 00:00:00,6.69,Groceries
329,8177,2022-05-16 00:00:00,440.65,Clothing
329,9551,2022-02-04 00:00:00,156.87,Groceries
329,3776,2022-05-24 00:00:00,161.5,Furniture
329,1055,2022-05-31 00:00:00,377.79,Books
329,8645,2022-09-13 00:00:00,388.7,Books
329,4997,2022-11-25 00:00:00,172.15,Groceries
329,1678,2022-05-08 00:00:00,341.48,Groceries
329,1378,2022-11-12 00:00:00,322.05,Furniture
330,6732,2022-08-01 00:00:00,329.14,Furniture
330,8425,2022-02-02 00:00:00,172.33,Clothing
330,1139,2022-11-02 00:00:00,477.01,Books
330,1270,2022-08-23 00:00:00,237.97,Groceries
330,9446,2022-02-21 00:00:00,203.51,Groceries
330,7195,2022-11-18 00:00:00,272.78,Electronics
330,8062,2022-10-21 00:00:00,404.75,Books
330,2772,2022-10-25 00:00:00,341.27,Furniture
330,1170,2022-01-15 00:00:00,143.78,Furniture
331,7336,2022-12-21 00:00:00,239.79,Furniture
331,2760,2022-09-14 00:00:00,11.94,Clothing
331,7303,2022-09-17 00:00:00,341.44,Groceries
331,3484,2022-05-22 00:00:00,84.3,Books
331,8310,2022-08-07 00:00:00,230.85,Electronics
332,7299,2022-08-29 00:00:00,301.34,Groceries
332,2436,2022-02-23 00:00:00,272.54,Books
332,4177,2022-06-21 00:00:00,153.84,Groceries
332,1983,2022-03-27 00:00:00,432.05,Groceries
332,9760,2022-10-21 00:00:00,417.67,Books
